Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.20.3,44558,192.168.1.2,80,6,2021-08-09 22:32:36,47574862.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,10.888103049043,0.14713652768977029,7929143.666666667,11659607.045749921,33321382.0,362567.0,47574862.0,7929143.666666667,11659607.045749921,33321382.0,362567.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.14713652768977029,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8330345.5,9752290.188474847,25074327.0,1524075.0,NeedManualLabel
192.168.20.3,44560,192.168.1.2,80,6,2021-08-09 22:32:36,47457687.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,10.914986227626306,0.14749981388684197,7909614.5,11607748.285945538,33172337.0,301050.0,47457687.0,7909614.5,11607748.285945538,33172337.0,301050.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.14749981388684197,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8293084.25,9663538.302420143,24879256.0,1460980.0,NeedManualLabel
192.168.20.3,44562,192.168.1.2,80,6,2021-08-09 22:32:36,47357342.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,10.938113883165148,0.14781234977250202,7892890.333333333,11529744.140664885,33011144.0,249915.0,47357342.0,7892890.333333333,11529744.140664885,33011144.0,249915.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.14781234977250202,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,6602228.8,9233970.194769211,24816084.0,409529.0,NeedManualLabel
192.168.20.3,44564,192.168.1.2,80,6,2021-08-09 22:32:36,47278333.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,10.956393069104191,0.1480593657987053,7879722.166666667,11537802.297175135,33015506.000000004,417106.0,47278333.0,7879722.166666667,11537802.297175135,33015506.000000004,417106.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.1480593657987053,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8253876.5,9656760.85391345,24824890.0,1466427.0,NeedManualLabel
192.168.20.3,44566,192.168.1.2,80,6,2021-08-09 22:32:37,19819425.0,12,5,1726,4693,370.0,60.0,143.83333333333334,130.69674398732698,1514.0,74.0,938.6,704.7188375515444,323.8741789935884,0.8577443593847955,1238714.0625,2677209.843182274,10988306.0,1.0,19819425.0,1801765.9090909092,3095615.3961066646,11074323.0,21015.0,3496145.0,874036.25,1474867.3547301423,3428496.0,10531.0,0,0,0,0,240,100,0.6054666066245615,0.25227775276023395,60,1514,377.5882352941176,537.8328035435121,289264.12456747406,1,0,0,0,0,0,0,0.4166666666666667,377.5882352941176,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,6,20,0.0,0.0,0.0,0.0,3662768.6666666665,3249796.5231848313,8242955.999999999,1043769.0,NeedManualLabel
192.168.20.3,44568,192.168.1.2,80,6,2021-08-09 22:32:37,32602777.000000004,18,2,1174,140,74.0,60.0,65.22222222222223,5.9306693978144525,74.0,66.0,70.0,4.0,40.30331526667191,0.6134446768138799,1715935.6315789474,3821024.2857937035,13761187.0,1367.0,32602777.0,1917810.4117647058,4008588.499284066,13761187.0,1367.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,360,40,0.5521002091324919,0.061344467681387994,60,74,65.7,5.942221806698232,35.31,1,0,0,0,0,0,0,0.1111111111111111,65.7,42.0,7.0,314.56432840515885,0.0,0.0,0.0,64240,506,9,20,0.0,0.0,0.0,0.0,5887225.5,4699595.942920545,12130082.0,921255.0,NeedManualLabel
192.168.20.3,44572,192.168.1.2,80,6,2021-08-09 22:32:38,51610291.0,15,4,1746,1728,424.0,66.0,116.4,120.70503993896307,1514.0,66.0,432.0,624.7015287319217,67.31215679446566,0.3681436324395071,2867238.388888889,4515889.189844629,15939805.0,2714.0,51610291.0,3686449.3571428573,4850512.031353652,16064582.000000002,2714.0,48858676.0,16286225.333333334,13418717.255154118,32879582.999999996,15318.0,0,0,0,0,300,80,0.2906397098206635,0.0775039226188436,66,1514,182.8421052631579,331.9868835642844,110215.29085872574,1,0,0,0,0,0,0,0.26666666666666666,182.8421052631579,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,2,20,2524621.5,1293670.5,3818292.0,1230951.0,3498174.6666666665,2552895.325893306,8496424.0,1009535.0000000001,NeedManualLabel
192.168.20.3,44574,192.168.1.2,80,6,2021-08-09 22:32:38,51414901.0,13,2,1844,148,384.0,66.0,141.84615384615384,132.67765805419373,74.0,74.0,74.0,0.0,38.74363192880601,0.29174421633137054,3672492.9285714286,7106932.498862888,28251485.0,4499.0,51414901.0,4284575.083333333,7514422.104481438,28251485.0,4499.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,260,40,0.2528449874871878,0.03889922884418274,66,384,132.8,125.65094508200089,15788.160000000002,1,0,0,0,0,0,0,0.15384615384615385,132.8,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,3,20,2507158.0,1366660.0,3873818.0,1140498.0,6653160.2,9007240.685640711,24554852.0,768783.0,NeedManualLabel
192.168.20.3,44576,192.168.1.2,80,6,2021-08-09 22:32:38,54508686.0,10,0,1404,0,414.0,66.0,140.4,136.83508322064193,0.0,0.0,0.0,0.0,25.75736278067683,0.18345699986237057,6056520.666666667,10350433.419896493,33155603.0,15556.0,54508686.0,6056520.666666667,10350433.419896493,33155603.0,15556.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200,0,0.18345699986237057,0.0,66,414,140.4,136.83508322064193,18723.840000000004,1,0,0,0,0,0,0,0.0,140.4,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,2,20,0.0,0.0,0.0,0.0,8288900.75,7871178.509746599,19721817.0,384174.0,NeedManualLabel
192.168.20.3,44578,192.168.1.2,80,6,2021-08-09 22:32:38,54356383.0,16,3,1573,1654,419.0,74.0,98.3125,82.85508339112333,1514.0,66.0,551.3333333333334,680.7159629553447,59.36745276079168,0.3495449651239671,3019799.0555555555,8115633.628817862,34078658.0,2709.0,54356383.0,3623758.8666666667,8793318.755804535,34183077.0,2709.0,149067.0,74533.5,48181.5,122715.0,26352.0,0,0,0,0,320,60,0.2943536548412355,0.05519131028273165,66,1514,169.8421052631579,325.93448859966594,106233.29085872577,1,0,0,0,0,0,0,0.1875,169.8421052631579,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,1,20,0.0,0.0,0.0,0.0,8519664.5,8201279.586368749,20656705.0,568473.0,NeedManualLabel
192.168.20.3,44580,192.168.1.2,80,6,2021-08-09 22:32:38,19134361.0,15,2,988,140,74.0,60.0,65.86666666666666,6.173779681488121,74.0,66.0,70.0,4.0,58.951537498430184,0.8884540225827244,1195897.5625,3315545.934497891,13829884.0,2616.0,18977500.0,1355535.7142857143,3527784.642967684,13873801.0,2616.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,300,40,0.7839300199259334,0.10452400265679111,60,74,66.3529411764706,6.106324363463991,37.287197231833915,1,0,0,0,0,0,0,0.13333333333333333,66.3529411764706,42.0,7.0,798.4487281852402,0.0,0.0,0.0,64240,507,7,20,0.0,0.0,0.0,0.0,4609961.333333333,5088382.375541125,11784235.0,538262.0,NeedManualLabel
192.168.20.3,44582,192.168.1.2,80,6,2021-08-09 22:32:38,53659562.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,9.653451886170819,0.13045205251582187,8943260.333333334,12423543.474318221,34750426.0,582288.0,53659562.0,8943260.333333334,12423543.474318221,34750426.0,582288.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.13045205251582187,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8687606.5,8299275.8124886565,20959125.0,563835.0,NeedManualLabel
192.168.20.3,44584,192.168.1.2,80,6,2021-08-09 22:32:39,53432511.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,9.694472341006023,0.13100638298656786,8905418.5,12466061.25233264,34796103.0,390896.0,53432511.0,8905418.5,12466061.25233264,34796103.0,390896.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.13100638298656786,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8699025.75,8317414.839649648,21025912.0,607032.0,NeedManualLabel
192.168.20.3,44586,192.168.1.2,80,6,2021-08-09 22:32:39,19522199.0,14,7,1596,6273,393.0,60.0,114.0,114.06952767000108,1514.0,66.0,896.1428571428571,713.446449801731,403.0795915972376,1.0756984907284266,976109.95,2996898.1371765286,13781862.0,1983.0,19522199.0,1501707.6153846155,3609576.2946534217,13781862.0,19715.0,524074.0,87345.66666666667,147735.9056669103,417669.0,18065.0,0,0,0,0,280,140,0.7171323271522844,0.3585661635761422,60,1514,374.7142857142857,560.6131118913379,314287.06122448976,1,0,0,0,0,0,0,0.5,374.7142857142857,30.0,5.0,185.47943342215737,5803.0,5.0,68674.55621301776,64240,507,7,20,0.0,0.0,0.0,0.0,4593954.0,4929935.110291277,11535152.0,556594.0,NeedManualLabel
192.168.20.3,44588,192.168.1.2,80,6,2021-08-09 22:32:39,53246037.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,9.72842354446022,0.1314651830332462,8874339.5,12357200.81717816,34513667.0,316445.0,53246037.0,8874339.5,12357200.81717816,34513667.0,316445.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.1314651830332462,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8628416.75,8182949.665971292,20765070.0,676574.0,NeedManualLabel
192.168.20.3,44590,192.168.1.2,80,6,2021-08-09 22:32:39,19115540.0,10,7,688,7710,74.0,60.0,68.8,5.6000000000000005,1514.0,66.0,1101.4285714285713,652.3362097969457,439.3284207508655,0.889328786945072,1194721.25,3319898.4841845785,13782231.0,361.0,19115540.0,2123948.888888889,4207257.838720066,13808303.0,17758.0,147165.0,24527.5,10346.594782020475,41507.0,12213.0,0,0,0,0,200,140,0.5231345805559247,0.3661942063891473,60,1514,494.0,658.4227142104344,433520.4705882353,1,0,0,0,0,0,0,0.7,494.0,0.0,0.0,0.0,5792.0,4.0,107275.15187435175,64240,507,2,20,0.0,0.0,0.0,0.0,4594077.0,4804806.902439056,11370145.0,766804.0,NeedManualLabel
192.168.20.3,44592,192.168.1.2,80,6,2021-08-09 22:32:39,29952993.0,15,5,2079,6122,425.0,60.0,138.6,143.3368061594788,1514.0,66.0,1224.4,579.2,273.79567711313524,0.667712906019108,1576473.3157894737,3191192.4491357883,13764644.0,2523.0,29952993.0,2139499.5,3590629.28312499,13764644.0,2523.0,126663.0,31665.75,6831.422522981579,41933.0,22887.0,0,0,0,0,300,100,0.500784679514331,0.166928226504777,60,1514,410.05,565.9792818646281,320332.5475000001,1,0,0,0,0,0,0,0.3333333333333333,410.05,30.0,5.0,247.03557312252966,5792.0,4.0,59721.8069146139,64240,507,9,20,0.0,0.0,0.0,0.0,3933978.75,4293423.144039286,11336082.0,828883.0,NeedManualLabel
192.168.20.3,44594,192.168.1.2,80,6,2021-08-09 22:32:39,52775024.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,9.815248970801036,0.1326384996054194,8795837.333333334,11736118.30881873,32344743.0,458331.0,52775024.0,8795837.333333334,11736118.30881873,32344743.0,458331.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.1326384996054194,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8086185.75,7077146.2885659775,16995194.0,625422.0,NeedManualLabel
192.168.20.3,44596,192.168.1.2,80,6,2021-08-09 22:32:39,54098415.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,9.575141896486246,0.12939380941197628,9016402.5,12064759.441798838,33269813.999999996,420367.0,54098415.0,9016402.5,12064759.441798838,33269813.999999996,420367.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.12939380941197628,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8317453.5,7293295.397376501,17622356.0,643739.0,NeedManualLabel
192.168.20.3,44598,192.168.1.2,80,6,2021-08-09 22:32:39,55848971.0,17,6,1625,6196,421.0,60.0,95.58823529411765,81.72771063183592,1514.0,66.0,1032.6666666666667,680.7120455000696,140.03839032235706,0.41182495555737275,2538589.590909091,7461866.207840731,33386794.0,2668.0,55848971.0,3490560.6875,8558170.740853012,33386794.0,17852.0,700246.0,140049.2,234352.4761750129,608742.0,21242.0,0,0,0,0,340,120,0.30439235845544943,0.10743259710192334,60,1514,340.04347826086956,543.259764774352,295131.1720226843,1,0,0,0,0,0,0,0.35294117647058826,340.04347826086956,0.0,0.0,0.0,5792.0,4.0,82434.31726964789,64240,507,3,20,0.0,0.0,0.0,0.0,8346698.5,7339763.103499271,17838891.0,688042.0,NeedManualLabel
192.168.20.3,44600,192.168.1.2,80,6,2021-08-09 22:32:39,55730050.0,15,5,1468,6122,420.0,60.0,97.86666666666666,86.48843211024749,1514.0,66.0,1224.4,579.2,136.19223381281734,0.35887281637106017,2933160.5263157897,7887695.011430834,33013165.0,6315.0,55730050.0,3980717.8571428573,8959555.24061559,33013165.0,17061.0,96215.0,24053.75,12758.157299841541,41915.0,6315.0,0,0,0,0,300,100,0.2691546122782951,0.08971820409276504,60,1514,379.5,572.2153003896348,327430.35,1,0,0,0,0,0,0,0.3333333333333333,379.5,0.0,0.0,0.0,5792.0,4.0,77050.9904085352,64240,507,3,20,0.0,0.0,0.0,0.0,8253291.25,7099409.82984316,17388612.0,958632.0,NeedManualLabel
192.168.20.3,44602,192.168.1.2,80,6,2021-08-09 22:32:40,25113478.0,7,0,1112,0,379.0,66.0,158.85714285714286,139.26996247927832,0.0,0.0,0.0,0.0,44.27901224991616,0.2787347893429974,4185579.6666666665,7079945.970436914,19918824.0,4944.0,25113478.0,4185579.6666666665,7079945.970436914,19918824.0,4944.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.2787347893429974,0.0,66,379,158.85714285714286,139.26996247927832,19396.12244897959,1,0,0,0,0,0,0,0.0,158.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,2,20,0.0,0.0,0.0,0.0,10162381.0,7919087.0,18081468.0,2243294.0,NeedManualLabel
192.168.20.3,44604,192.168.1.2,80,6,2021-08-09 22:32:40,49816223.0,11,0,1458,0,416.0,66.0,132.54545454545453,133.6701256053081,0.0,0.0,0.0,0.0,29.267574139452524,0.22081160187515622,4981622.3,9088159.230813554,28382103.0,3118.0,49816223.0,4981622.3,9088159.230813554,28382103.0,3118.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,0,0.22081160187515622,0.0,66,416,132.54545454545453,133.6701256053081,17867.702479338845,1,0,0,0,0,0,0,0.0,132.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,2,20,0.0,0.0,0.0,0.0,9636346.666666666,5802611.298621816,15136554.0,1612133.0,NeedManualLabel
192.168.20.3,44606,192.168.1.2,80,6,2021-08-09 22:32:40,49763212.0,11,1,1817,66,419.0,66.0,165.1818181818182,155.46868622553615,66.0,66.0,66.0,0.0,37.839197357276696,0.24114199059337246,4523928.363636363,8879445.934221625,28279241.0,439.0,49763212.0,4976321.2,9191197.452152237,28279241.0,439.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,220,20,0.22104682471059142,0.020095165882781037,66,419,156.91666666666666,151.35304111763185,22907.74305555556,1,0,0,0,0,0,0,0.09090909090909091,156.91666666666666,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,3,20,0.0,0.0,0.0,0.0,9426413.666666666,5838010.104329633,15450374.0,1524907.0,NeedManualLabel
192.168.20.3,44608,192.168.1.2,80,6,2021-08-09 22:32:40,55380386.0,17,3,2008,1654,415.0,66.0,118.11764705882354,108.57845217545058,1514.0,66.0,551.3333333333334,680.7159629553447,66.12449396795465,0.3611386890658364,2914757.1578947366,7790969.375548755,32590488.0,3239.0,55380386.0,3461274.125,8379228.388982543,32590488.0,3239.0,1339495.0,669747.5,664959.5,1334707.0,4788.0,0,0,0,0,340,60,0.30696788570596095,0.05417080335987546,66,1514,183.1,321.6452859906391,103455.69,1,0,0,0,0,0,0,0.17647058823529413,183.1,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,2,20,0.0,0.0,0.0,0.0,8147622.0,6806698.829278147,17106827.0,1332298.0,NeedManualLabel
192.168.20.3,44610,192.168.1.2,80,6,2021-08-09 22:32:40,53498864.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,9.682448584328819,0.13084389978822727,8916477.333333334,11623607.07570214,32043780.0,291137.0,53498864.0,8916477.333333334,11623607.07570214,32043780.0,291137.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.13084389978822727,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8010945.0,6504922.8160332935,16314699.000000002,1314574.0,NeedManualLabel
192.168.20.3,44612,192.168.1.2,80,6,2021-08-09 22:32:40,53485335.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,9.68489773879139,0.1308769964701539,8914222.5,11630857.190681903,32059506.0,271045.0,53485335.0,8914222.5,11630857.190681903,32059506.0,271045.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.1308769964701539,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8014876.5,6508023.694494454,16338087.999999998,1279101.0,NeedManualLabel
192.168.20.3,44614,192.168.1.2,80,6,2021-08-09 22:32:40,53950561.0,16,7,1445,6262,429.0,60.0,90.3125,87.65680146885352,1514.0,66.0,894.5714285714286,715.2587657909662,142.8530094432197,0.4263162342278517,2452298.227272727,7198977.09642197,31720084.0,8866.0,53950561.0,3596704.066666667,8479248.894362349,31720084.0,8866.0,379759.0,63293.166666666664,71219.4233815857,219606.0,18300.0,0,0,0,0,320,140,0.2965678151150273,0.12974841911282442,60,1514,335.0869565217391,545.8896936707586,297995.5576559546,1,0,0,0,0,0,0,0.4375,335.0869565217391,30.0,5.0,213.19991756269854,5792.0,4.0,67160.63125427581,64240,507,6,20,0.0,0.0,0.0,0.0,7930021.0,6353284.374179902,15832998.0,1240173.0,NeedManualLabel
192.168.20.3,44616,192.168.1.2,80,6,2021-08-09 22:32:40,53270794.0,7,0,518,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,9.723902369467217,0.1314040860738813,8878465.666666666,11545898.716049518,31732838.0,200628.0,53270794.0,8878465.666666666,11545898.716049518,31732838.0,200628.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,0,0.1314040860738813,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,7933209.5,6360990.08952716,15854636.0,1130572.0,NeedManualLabel
192.168.20.3,44618,192.168.1.2,80,6,2021-08-09 22:32:40,53955174.0,13,5,1262,6133,432.0,60.0,97.07692307692308,96.85712041532065,1514.0,77.0,1226.6,574.8,137.05821799407042,0.3336102669226866,3173833.7647058824,8051391.278241803,31744684.0,13179.0,53955174.0,4496264.5,9268108.143977655,31744684.0,16887.0,162111.0,40527.75,30953.68534096546,93098.0,13179.0,0,0,0,0,260,100,0.24094074833305143,0.09266951858963517,60,1514,410.8333333333333,595.4022216582297,354503.8055555556,1,0,0,0,0,0,0,0.38461538461538464,410.8333333333333,0.0,0.0,0.0,5803.0,5.0,35796.46044993862,64240,507,4,20,0.0,0.0,0.0,0.0,7936171.0,6359380.767821463,15880459.0,1095362.0,NeedManualLabel
192.168.20.3,44620,192.168.1.2,80,6,2021-08-09 22:32:40,46951225.0,18,3,1703,3094,371.0,60.0,94.61111111111111,67.40519176252829,1514.0,66.0,1031.3333333333333,682.5937461054139,102.16985818793866,0.4472726749941029,2347561.25,5009947.703763363,16184012.0,2166.0,46951225.0,2761836.7647058824,5328042.304065256,16184012.0,2166.0,42515970.0,21257985.0,21241384.0,42499369.0,16601.0,0,0,0,0,360,60,0.3833765785663739,0.06389609642772899,60,1514,228.42857142857142,421.7808696951728,177899.10204081633,1,0,0,0,0,0,0,0.16666666666666666,228.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,2,20,0.0,0.0,0.0,0.0,7483196.333333333,4126530.3082381724,12898350.0,2891618.0,NeedManualLabel
192.168.20.3,44622,192.168.1.2,80,6,2021-08-09 22:32:41,17294305.0,11,6,1378,6196,389.0,60.0,125.27272727272727,124.43040472422612,1514.0,66.0,1032.6666666666667,680.7120455000697,437.94763651965195,0.9829825483013049,1080894.0625,2361471.0572926905,8955537.0,0.0,17294305.0,1729430.5,2858951.7306649038,9067346.0,10533.0,15502989.0,3100597.8,6156146.41651101,15412865.0,0.0,0,0,0,0,220,120,0.6360475312537855,0.3469350170475194,60,1514,445.52941176470586,601.3276602795693,361594.9550173011,1,0,0,0,0,0,0,0.5454545454545454,445.52941176470586,0.0,0.0,0.0,5792.0,4.0,64267.00989747459,64240,507,5,20,0.0,0.0,0.0,0.0,2985179.0,1083619.1883095587,3989284.0,1480542.0,NeedManualLabel
192.168.20.3,44624,192.168.1.2,80,6,2021-08-09 22:32:41,23029841.0,6,0,444,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,19.27933414737861,0.2605315425321434,4605968.2,5975261.091586222,15850836.0,271410.0,23029841.0,4605968.2,5975261.091586222,15850836.0,271410.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.2605315425321434,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,7925418.0,2221376.0,10146794.0,5704042.0,NeedManualLabel
192.168.20.3,44628,192.168.1.2,80,6,2021-08-09 22:32:42,23604356.0,6,0,444,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,18.810087426236073,0.2541903706248118,4720871.2,6078848.028146597,16105843.0,272485.0,23604356.0,4720871.2,6078848.028146597,16105843.0,272485.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.2541903706248118,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,8052921.5,2069052.5,10121974.0,5983869.0,NeedManualLabel
192.168.20.3,44630,192.168.1.2,80,6,2021-08-09 22:32:42,25956945.0,7,1,1612,74,444.0,66.0,230.28571428571428,185.10669840910234,74.0,74.0,74.0,0.0,64.95371469947638,0.30820267947557,3708135.0,5493255.660932438,15562963.0,2013.0,25956945.0,4326157.5,5704114.85939226,15562963.0,2013.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,140,20,0.26967734454112374,0.03852533493444625,66,444,210.75,180.70123823593462,32652.9375,1,0,0,0,0,0,0,0.14285714285714285,210.75,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,3,20,0.0,0.0,0.0,0.0,5187654.333333333,2695368.4297580216,7646362.0,1435686.0,NeedManualLabel
192.168.20.3,44632,192.168.1.2,80,6,2021-08-09 22:32:42,26756601.0,6,0,444,0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,16.594035991342846,0.22424372961274117,5351320.2,6230285.4741328,16547787.0,73279.0,26756601.0,5351320.2,6230285.4741328,16547787.0,73279.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.22424372961274117,0.0,74,74,74.0,0.0,0.0,1,0,0,0,0,0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,0,20,0.0,0.0,0.0,0.0,5515929.0,2731731.9991691476,8901811.0,2211966.0,NeedManualLabel
192.168.20.3,44634,192.168.1.2,80,6,2021-08-09 22:32:43,27748515.0,18,1,1488,74,390.0,60.0,82.66666666666667,74.70534712380962,74.0,74.0,74.0,0.0,56.291300633565434,0.6847213265286448,1541584.1666666667,3562143.3814462554,13464497.0,423.0,27748515.0,1632265.5882352942,3645216.575662445,13464497.0,423.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,360,20,0.6486833619745056,0.0360379645541392,60,390,82.21052631578948,72.7385939312234,5290.903047091411,1,0,0,0,0,0,0,0.05555555555555555,82.21052631578948,36.0,6.0,1477.1048744460857,0.0,0.0,0.0,64240,65160,9,20,0.0,0.0,0.0,0.0,5938368.333333333,3388803.4258404872,9370572.0,1325550.0,NeedManualLabel
